chr	start	end	value
Chr07	2180000	2185000	25
Chr07	2185000	2190000	22
Chr07	2190000	2195000	46
Chr07	2195000	2200000	40
Chr07	2200000	2205000	32
Chr07	2205000	2210000	44
Chr07	2210000	2215000	24
Chr07	2215000	2220000	15
Chr07	2220000	2225000	30
Chr07	2225000	2230000	36
Chr07	2230000	2235000	27
Chr07	2235000	2240000	42
Chr07	2240000	2245000	29
Chr07	2245000	2250000	47
Chr07	2250000	2255000	9
Chr07	2255000	2260000	27
Chr07	2260000	2265000	32
Chr07	2265000	2270000	31
Chr07	2270000	2275000	32
Chr07	2275000	2280000	40
Chr07	2280000	2285000	20
Chr07	2285000	2290000	21
Chr07	2290000	2295000	36
Chr07	2295000	2300000	23
Chr07	2300000	2305000	35
Chr07	2305000	2310000	29
Chr07	2310000	2315000	52
Chr07	2315000	2320000	25
Chr07	2320000	2325000	23
Chr07	2325000	2330000	14
Chr07	2330000	2335000	19
Chr07	2335000	2340000	16
Chr07	2340000	2345000	32
Chr07	2345000	2350000	26
Chr07	2350000	2355000	35
Chr07	2355000	2360000	41
Chr07	2360000	2365000	31
Chr07	2365000	2370000	8
Chr07	2370000	2375000	29
Chr07	2375000	2380000	23
Chr07	2380000	2385000	6
Chr07	2385000	2390000	27
Chr07	2390000	2395000	32
Chr07	2395000	2400000	35
Chr07	2400000	2405000	52
Chr07	2405000	2410000	28
Chr07	2410000	2415000	58
Chr07	2415000	2420000	29
Chr07	2420000	2425000	33
Chr07	2425000	2430000	32
Chr07	2430000	2435000	17
Chr07	2435000	2440000	23
Chr07	2440000	2445000	32
Chr07	2445000	2450000	0
Chr07	2450000	2455000	0
Chr07	2455000	2460000	5
Chr07	2460000	2465000	19
Chr07	2465000	2470000	38
Chr07	2470000	2475000	6
Chr07	2475000	2480000	21
Chr07	2480000	2485000	53
Chr07	2485000	2490000	26
Chr07	2490000	2495000	20
Chr07	2495000	2500000	21
Chr07	2500000	2505000	29
Chr07	2505000	2510000	23
Chr07	2510000	2515000	29
Chr07	2515000	2520000	34
Chr07	2520000	2525000	37
Chr07	2525000	2530000	23
Chr07	2530000	2535000	20
Chr07	2535000	2540000	22
Chr07	2540000	2545000	55
Chr07	2545000	2550000	23
Chr07	2550000	2555000	15
Chr07	2555000	2560000	26
Chr07	2560000	2565000	35
Chr07	2565000	2570000	54
Chr07	2570000	2575000	45
Chr07	2575000	2580000	30
Chr07	2580000	2585000	29
Chr07	2585000	2590000	17
Chr07	2590000	2595000	26
Chr07	2595000	2600000	28
Chr07	2600000	2605000	23
Chr07	2605000	2610000	9
Chr07	2610000	2615000	33
Chr07	2615000	2620000	18
Chr07	2620000	2625000	21
Chr07	2625000	2630000	9
Chr07	2630000	2635000	44
Chr07	2635000	2640000	16
Chr07	2640000	2645000	14
Chr07	2645000	2650000	38
Chr07	2650000	2655000	56
Chr07	2655000	2660000	34
Chr07	2660000	2665000	29
Chr07	2665000	2670000	26
Chr07	2670000	2675000	18
Chr07	2675000	2680000	53
Chr07	2680000	2685000	53
Chr07	2685000	2690000	15
Chr07	2690000	2695000	14
Chr07	2695000	2695373	0
Chr08	1	5000	36
Chr08	5000	10000	47
Chr08	10000	15000	59
Chr08	15000	20000	47
Chr08	20000	25000	54
Chr08	25000	30000	20
Chr08	30000	35000	27
Chr08	35000	40000	29
Chr08	40000	45000	34
Chr08	45000	50000	40
Chr08	50000	55000	46
Chr08	55000	60000	21
Chr08	60000	65000	36
Chr08	65000	70000	18
Chr08	70000	75000	23
Chr08	75000	80000	37
Chr08	80000	85000	34
Chr08	85000	90000	24
Chr08	90000	95000	21
Chr08	95000	100000	30
Chr08	100000	105000	27
Chr08	105000	110000	14
Chr08	110000	115000	26
Chr08	115000	120000	27
Chr08	120000	125000	24
Chr08	125000	130000	11
Chr08	130000	135000	32
Chr08	135000	140000	44
Chr08	140000	145000	34
Chr08	145000	150000	34
Chr08	150000	155000	37
Chr08	155000	160000	29
Chr08	160000	165000	19
Chr08	165000	170000	14
Chr08	170000	175000	20
Chr08	175000	180000	32
Chr08	180000	185000	17
Chr08	185000	190000	44
Chr08	190000	195000	17
Chr08	195000	200000	26
Chr08	200000	205000	35
Chr08	205000	210000	32
Chr08	210000	215000	32
Chr08	215000	220000	31
Chr08	220000	225000	20
Chr08	225000	230000	32
Chr08	230000	235000	19
Chr08	235000	240000	40
Chr08	240000	245000	25
Chr08	245000	250000	18
Chr08	250000	255000	19
Chr08	255000	260000	23
Chr08	260000	265000	36
Chr08	265000	270000	42
Chr08	270000	275000	36
Chr08	275000	280000	42
Chr08	280000	285000	19
Chr08	285000	290000	23
Chr08	290000	295000	31
Chr08	295000	300000	19
Chr08	300000	305000	36
Chr08	305000	310000	14
Chr08	310000	315000	24
Chr08	315000	320000	26
Chr08	320000	325000	35
Chr08	325000	330000	11
Chr08	330000	335000	24
Chr08	335000	340000	23
Chr08	340000	345000	31
Chr08	345000	350000	8
Chr08	350000	355000	36
Chr08	355000	360000	21
Chr08	360000	365000	9
Chr08	365000	370000	12
Chr08	370000	375000	21
Chr08	375000	380000	20
Chr08	380000	385000	8
Chr08	385000	390000	9
Chr08	390000	395000	9
Chr08	395000	400000	0
Chr08	400000	405000	0
Chr08	405000	410000	37
Chr08	410000	415000	44
Chr08	415000	420000	11
Chr08	420000	425000	26
Chr08	425000	430000	39
Chr08	430000	435000	17
Chr08	435000	440000	8
Chr08	440000	445000	5
Chr08	445000	450000	30
Chr08	450000	455000	35
Chr08	455000	460000	47
Chr08	460000	465000	35
Chr08	465000	470000	23
Chr08	470000	475000	9
Chr08	475000	480000	18
Chr08	480000	485000	17
Chr08	485000	490000	16
Chr08	490000	495000	23
Chr08	495000	500000	9
Chr08	500000	505000	38
Chr08	505000	510000	5
Chr08	510000	515000	27
Chr08	515000	520000	9
Chr08	520000	525000	18
Chr08	525000	530000	23
Chr08	530000	535000	31
Chr08	535000	540000	70
Chr08	540000	545000	24
Chr08	545000	550000	24
Chr08	550000	555000	9
Chr08	555000	560000	14
Chr08	560000	565000	39
Chr08	565000	570000	40
Chr08	570000	575000	30
Chr08	575000	580000	44
Chr08	580000	585000	14
Chr08	585000	590000	0
Chr08	590000	595000	12
Chr08	595000	600000	9
Chr08	600000	605000	35
Chr08	605000	610000	14
Chr08	610000	615000	17
Chr08	615000	620000	32
Chr08	620000	625000	26
Chr08	625000	630000	25
Chr08	630000	635000	40
Chr08	635000	640000	26
Chr08	640000	645000	14
Chr08	645000	650000	19
Chr08	650000	655000	40
Chr08	655000	660000	7
Chr08	660000	665000	19
Chr08	665000	670000	28
Chr08	670000	675000	35
Chr08	675000	680000	27
Chr08	680000	685000	26
Chr08	685000	690000	25
Chr08	690000	695000	7
Chr08	695000	700000	32
Chr08	700000	705000	26
Chr08	705000	710000	23
Chr08	710000	715000	17
Chr08	715000	720000	20
Chr08	720000	725000	18
Chr08	725000	730000	20
Chr08	730000	735000	28
Chr08	735000	740000	25
Chr08	740000	745000	31
Chr08	745000	750000	33
Chr08	750000	755000	15
Chr08	755000	760000	24
Chr08	760000	765000	23
Chr08	765000	770000	32
Chr08	770000	775000	14
Chr08	775000	780000	21
Chr08	780000	785000	23
Chr08	785000	790000	20
Chr08	790000	795000	25
Chr08	795000	800000	30
Chr08	800000	805000	44
Chr08	805000	810000	71
Chr08	810000	815000	21
Chr08	815000	820000	15
Chr08	820000	825000	23
Chr08	825000	830000	39
Chr08	830000	835000	38
Chr08	835000	840000	18
Chr08	840000	845000	27
Chr08	845000	850000	15
Chr08	850000	855000	48
Chr08	855000	860000	18
Chr08	860000	865000	21
Chr08	865000	870000	21
Chr08	870000	875000	30
Chr08	875000	880000	15
Chr08	880000	885000	29
Chr08	885000	890000	34
Chr08	890000	895000	10
Chr08	895000	900000	19
Chr08	900000	905000	23
Chr08	905000	910000	24
Chr08	910000	915000	53
Chr08	915000	920000	18
Chr08	920000	925000	32
Chr08	925000	930000	59
Chr08	930000	935000	36
Chr08	935000	940000	33
Chr08	940000	945000	38
Chr08	945000	950000	26
Chr08	950000	955000	20
Chr08	955000	960000	37
Chr08	960000	965000	29
Chr08	965000	970000	59
Chr08	970000	975000	41
Chr08	975000	980000	18
Chr08	980000	985000	20
Chr08	985000	990000	55
Chr08	990000	995000	42
Chr08	995000	1000000	9
Chr08	1000000	1005000	9
Chr08	1005000	1010000	38
Chr08	1010000	1015000	35
Chr08	1015000	1020000	37
Chr08	1020000	1025000	44
Chr08	1025000	1030000	26
Chr08	1030000	1035000	17
Chr08	1035000	1040000	27
Chr08	1040000	1045000	45
Chr08	1045000	1050000	20
Chr08	1050000	1055000	29
Chr08	1055000	1060000	18
Chr08	1060000	1065000	26
Chr08	1065000	1070000	35
Chr08	1070000	1075000	53
Chr08	1075000	1080000	36
Chr08	1080000	1085000	18
Chr08	1085000	1090000	15
Chr08	1090000	1095000	6
Chr08	1095000	1100000	0
Chr08	1100000	1105000	20
Chr08	1105000	1110000	23
Chr08	1110000	1115000	9
Chr08	1115000	1120000	6
Chr08	1120000	1125000	35
Chr08	1125000	1130000	34
Chr08	1130000	1135000	23
Chr08	1135000	1140000	15
Chr08	1140000	1145000	35
Chr08	1145000	1150000	27
Chr08	1150000	1155000	26
Chr08	1155000	1160000	43
Chr08	1160000	1165000	12
Chr08	1165000	1170000	30
Chr08	1170000	1175000	69
Chr08	1175000	1180000	27
Chr08	1180000	1185000	17
Chr08	1185000	1190000	43
Chr08	1190000	1195000	5
Chr08	1195000	1200000	0
Chr08	1200000	1205000	20
Chr08	1205000	1210000	8
Chr08	1210000	1215000	29
Chr08	1215000	1220000	36
Chr08	1220000	1225000	42
Chr08	1225000	1230000	20
Chr08	1230000	1235000	14
Chr08	1235000	1240000	12
Chr08	1240000	1245000	36
Chr08	1245000	1250000	29
Chr08	1250000	1255000	32
Chr08	1255000	1260000	24
Chr08	1260000	1265000	59
Chr08	1265000	1270000	36
Chr08	1270000	1275000	28
Chr08	1275000	1280000	16
Chr08	1280000	1285000	28
Chr08	1285000	1290000	37
Chr08	1290000	1295000	26
Chr08	1295000	1300000	38
Chr08	1300000	1305000	44
Chr08	1305000	1310000	35
Chr08	1310000	1315000	45
Chr08	1315000	1320000	59
Chr08	1320000	1325000	31
Chr08	1325000	1330000	49
Chr08	1330000	1335000	39
Chr08	1335000	1340000	27
Chr08	1340000	1345000	32
Chr08	1345000	1350000	43
Chr08	1350000	1355000	24
Chr08	1355000	1360000	36
Chr08	1360000	1365000	42
Chr08	1365000	1370000	29
Chr08	1370000	1375000	32
Chr08	1375000	1380000	21
Chr08	1380000	1385000	26
Chr08	1385000	1390000	43
Chr08	1390000	1395000	33
Chr08	1395000	1400000	29
Chr08	1400000	1405000	64
Chr08	1405000	1410000	28
Chr08	1410000	1415000	19
Chr08	1415000	1420000	8
Chr08	1420000	1425000	0
Chr08	1425000	1430000	0
Chr08	1430000	1435000	0
Chr08	1435000	1440000	0
Chr08	1440000	1445000	0
Chr08	1445000	1450000	0
Chr08	1450000	1455000	21
Chr08	1455000	1460000	18
Chr08	1460000	1465000	52
Chr08	1465000	1470000	22
Chr08	1470000	1475000	42
Chr08	1475000	1480000	68
Chr08	1480000	1485000	40
Chr08	1485000	1490000	11
Chr08	1490000	1495000	42
Chr08	1495000	1500000	35
Chr08	1500000	1505000	49
Chr08	1505000	1510000	41
Chr08	1510000	1515000	26
Chr08	1515000	1520000	14
Chr08	1520000	1525000	35
Chr08	1525000	1530000	27
Chr08	1530000	1535000	49
Chr08	1535000	1540000	15
Chr08	1540000	1545000	24
Chr08	1545000	1550000	44
Chr08	1550000	1555000	20
Chr08	1555000	1560000	22
Chr08	1560000	1565000	46
Chr08	1565000	1570000	48
Chr08	1570000	1575000	23
Chr08	1575000	1580000	41
Chr08	1580000	1585000	44
Chr08	1585000	1590000	12
Chr08	1590000	1595000	21
Chr08	1595000	1600000	28
Chr08	1600000	1605000	17
Chr08	1605000	1610000	0
Chr08	1610000	1615000	44
Chr08	1615000	1620000	37
Chr08	1620000	1625000	28
Chr08	1625000	1630000	46
Chr08	1630000	1635000	44
Chr08	1635000	1640000	15
Chr08	1640000	1645000	26
Chr08	1645000	1650000	9
Chr08	1650000	1655000	27
Chr08	1655000	1660000	27
Chr08	1660000	1665000	27
Chr08	1665000	1670000	23
Chr08	1670000	1675000	26
Chr08	1675000	1680000	8
Chr08	1680000	1685000	37
Chr08	1685000	1690000	14
Chr08	1690000	1695000	20
Chr08	1695000	1700000	26
Chr08	1700000	1705000	22
Chr08	1705000	1710000	31
Chr08	1710000	1715000	26
Chr08	1715000	1720000	29
Chr08	1720000	1725000	5
Chr08	1725000	1730000	6
Chr08	1730000	1735000	30
Chr08	1735000	1740000	23
Chr08	1740000	1745000	26
Chr08	1745000	1750000	29
Chr08	1750000	1755000	19
Chr08	1755000	1760000	29
Chr08	1760000	1765000	41
Chr08	1765000	1770000	17
Chr08	1770000	1775000	20
Chr08	1775000	1780000	40
Chr08	1780000	1785000	20
Chr08	1785000	1790000	29
Chr08	1790000	1795000	16
Chr08	1795000	1800000	48
Chr08	1800000	1805000	17
Chr08	1805000	1810000	26
Chr08	1810000	1815000	23
Chr08	1815000	1820000	38
Chr08	1820000	1825000	47
Chr08	1825000	1830000	56
Chr08	1830000	1835000	33
Chr08	1835000	1840000	38
Chr08	1840000	1845000	19
Chr08	1845000	1850000	29
Chr08	1850000	1855000	37
Chr08	1855000	1860000	23
Chr08	1860000	1865000	28
Chr08	1865000	1870000	42
Chr08	1870000	1875000	22
Chr08	1875000	1880000	39
Chr08	1880000	1885000	49
Chr08	1885000	1890000	35
Chr08	1890000	1895000	31
Chr08	1895000	1900000	33
Chr08	1900000	1905000	55
Chr08	1905000	1910000	22
Chr08	1910000	1915000	28
Chr08	1915000	1920000	27
Chr08	1920000	1925000	28
Chr08	1925000	1930000	19
Chr08	1930000	1935000	26
Chr08	1935000	1940000	12
Chr08	1940000	1945000	20
Chr08	1945000	1950000	20
Chr08	1950000	1955000	27
Chr08	1955000	1960000	11
Chr08	1960000	1965000	20
Chr08	1965000	1970000	12
Chr08	1970000	1975000	18
Chr08	1975000	1980000	21
Chr08	1980000	1985000	0
Chr08	1985000	1990000	5
Chr08	1990000	1995000	11
Chr08	1995000	2000000	5
Chr08	2000000	2005000	43
Chr08	2005000	2010000	35
Chr08	2010000	2015000	41
Chr08	2015000	2020000	43
Chr08	2020000	2025000	41
Chr08	2025000	2030000	45
Chr08	2030000	2035000	33
Chr08	2035000	2040000	21
Chr08	2040000	2045000	26
Chr08	2045000	2050000	10
Chr08	2050000	2055000	20
Chr08	2055000	2060000	14
Chr08	2060000	2065000	12
Chr08	2065000	2070000	53
Chr08	2070000	2075000	25
Chr08	2075000	2080000	25
Chr08	2080000	2085000	32
Chr08	2085000	2090000	20
Chr08	2090000	2095000	17
Chr08	2095000	2100000	14
Chr08	2100000	2105000	0
Chr08	2105000	2110000	28
Chr08	2110000	2115000	12
Chr08	2115000	2120000	11
Chr08	2120000	2125000	17
Chr08	2125000	2130000	41
Chr08	2130000	2135000	29
Chr08	2135000	2140000	37
Chr08	2140000	2145000	31
Chr08	2145000	2150000	28
Chr08	2150000	2155000	58
Chr08	2155000	2160000	34
Chr08	2160000	2165000	17
Chr08	2165000	2170000	12
Chr08	2170000	2175000	32
Chr08	2175000	2180000	28
Chr08	2180000	2185000	32
Chr08	2185000	2190000	36
Chr08	2190000	2195000	29
Chr08	2195000	2200000	20
Chr08	2200000	2205000	11
Chr08	2205000	2210000	29
Chr08	2210000	2215000	41
Chr08	2215000	2220000	49
Chr08	2220000	2225000	28
Chr08	2225000	2230000	26
Chr08	2230000	2235000	20
Chr08	2235000	2240000	22
Chr08	2240000	2245000	30
Chr08	2245000	2250000	28
Chr08	2250000	2255000	23
Chr08	2255000	2260000	14
Chr08	2260000	2265000	20
Chr08	2265000	2270000	39
Chr08	2270000	2275000	18
Chr08	2275000	2280000	23
Chr08	2280000	2285000	31
Chr08	2285000	2290000	25
Chr08	2290000	2295000	38
Chr08	2295000	2300000	27
Chr08	2300000	2305000	45
Chr08	2305000	2310000	21
Chr08	2310000	2315000	51
Chr08	2315000	2320000	27
Chr08	2320000	2325000	13
Chr08	2325000	2330000	35
Chr08	2330000	2335000	26
Chr08	2335000	2340000	29
Chr08	2340000	2345000	36
Chr08	2345000	2350000	14
Chr08	2350000	2355000	19
Chr08	2355000	2360000	31
Chr08	2360000	2365000	47
Chr08	2365000	2370000	23
Chr08	2370000	2375000	34
Chr08	2375000	2380000	32
Chr08	2380000	2385000	12
Chr08	2385000	2390000	23
Chr08	2390000	2395000	49
Chr08	2395000	2400000	34
Chr08	2400000	2405000	30
Chr08	2405000	2410000	32
Chr08	2410000	2415000	36
Chr08	2415000	2420000	15
Chr08	2420000	2425000	20
Chr08	2425000	2430000	46
Chr08	2430000	2435000	17
Chr08	2435000	2440000	27
Chr08	2440000	2445000	44
Chr08	2445000	2450000	28
Chr08	2450000	2455000	70
Chr08	2455000	2460000	21
Chr08	2460000	2465000	30
Chr08	2465000	2470000	29
Chr08	2470000	2475000	34
Chr08	2475000	2480000	8
Chr08	2480000	2485000	27
Chr08	2485000	2490000	27
Chr08	2490000	2495000	17
Chr08	2495000	2500000	35
Chr08	2500000	2505000	21
Chr08	2505000	2510000	21
Chr08	2510000	2515000	51
Chr08	2515000	2518662	0
Chr09	1	5000	0
Chr09	5000	10000	56
Chr09	10000	15000	35
Chr09	15000	20000	33
Chr09	20000	25000	17
Chr09	25000	30000	21
Chr09	30000	35000	17
Chr09	35000	40000	14
Chr09	40000	45000	41
Chr09	45000	50000	44
Chr09	50000	55000	39
Chr09	55000	60000	23
Chr09	60000	65000	43
Chr09	65000	70000	29
Chr09	70000	75000	26
Chr09	75000	80000	37
Chr09	80000	85000	34
Chr09	85000	90000	38
Chr09	90000	95000	36
Chr09	95000	100000	19
Chr09	100000	105000	8
Chr09	105000	110000	55
Chr09	110000	115000	34
Chr09	115000	120000	32
Chr09	120000	125000	23
Chr09	125000	130000	34
Chr09	130000	135000	25
Chr09	135000	140000	31
Chr09	140000	145000	22
Chr09	145000	150000	49
Chr09	150000	155000	31
Chr09	155000	160000	20
Chr09	160000	165000	0
Chr09	165000	170000	30
Chr09	170000	175000	11
Chr09	175000	180000	5
Chr09	180000	185000	36
Chr09	185000	190000	29
Chr09	190000	195000	20
Chr09	195000	200000	20
Chr09	200000	205000	22
Chr09	205000	210000	31
Chr09	210000	215000	40
Chr09	215000	220000	39
Chr09	220000	225000	33
Chr09	225000	230000	21
Chr09	230000	235000	17
Chr09	235000	240000	34
Chr09	240000	245000	40
Chr09	245000	250000	11
Chr09	250000	255000	53
Chr09	255000	260000	23
Chr09	260000	265000	20
Chr09	265000	270000	40
Chr09	270000	275000	29
Chr09	275000	280000	37
Chr09	280000	285000	33
Chr09	285000	290000	40
Chr09	290000	295000	14
Chr09	295000	300000	30
Chr09	300000	305000	5
Chr09	305000	310000	14
Chr09	310000	315000	37
Chr09	315000	320000	34
Chr09	320000	325000	41
Chr09	325000	330000	17
Chr09	330000	335000	4
Chr09	335000	340000	29
Chr09	340000	345000	17
Chr09	345000	350000	36
Chr09	350000	355000	26
Chr09	355000	360000	33
Chr09	360000	365000	19
Chr09	365000	370000	26
Chr09	370000	375000	6
Chr09	375000	380000	34
Chr09	380000	385000	40
Chr09	385000	390000	21
Chr09	390000	395000	17
Chr09	395000	400000	26
Chr09	400000	405000	20
Chr09	405000	410000	22
Chr09	410000	415000	35
Chr09	415000	420000	36
Chr09	420000	425000	30
Chr09	425000	430000	39
Chr09	430000	435000	20
Chr09	435000	440000	46
Chr09	440000	445000	23
Chr09	445000	450000	17
Chr09	450000	455000	28
Chr09	455000	460000	26
Chr09	460000	465000	27
Chr09	465000	470000	24
Chr09	470000	475000	18
Chr09	475000	480000	5
Chr09	480000	485000	35
Chr09	485000	490000	26
Chr09	490000	495000	11
Chr09	495000	500000	11
Chr09	500000	505000	20
Chr09	505000	510000	35
Chr09	510000	515000	20
Chr09	515000	520000	15
Chr09	520000	525000	15
Chr09	525000	530000	6
Chr09	530000	535000	12
Chr09	535000	540000	30
Chr09	540000	545000	65
Chr09	545000	550000	26
Chr09	550000	555000	14
Chr09	555000	560000	38
Chr09	560000	565000	20
Chr09	565000	570000	6
Chr09	570000	575000	24
Chr09	575000	580000	38
Chr09	580000	585000	23
Chr09	585000	590000	30
Chr09	590000	595000	25
Chr09	595000	600000	28
Chr09	600000	605000	43
Chr09	605000	610000	15
Chr09	610000	615000	11
Chr09	615000	620000	14
Chr09	620000	625000	11
Chr09	625000	630000	38
Chr09	630000	635000	53
Chr09	635000	640000	17
Chr09	640000	645000	29
Chr09	645000	650000	43
Chr09	650000	655000	31
Chr09	655000	660000	11
Chr09	660000	665000	23
Chr09	665000	670000	14
Chr09	670000	675000	29
Chr09	675000	680000	41
Chr09	680000	685000	17
Chr09	685000	690000	43
Chr09	690000	695000	13
Chr09	695000	700000	35
Chr09	700000	705000	39
Chr09	705000	710000	30
Chr09	710000	715000	23
Chr09	715000	720000	37
Chr09	720000	725000	41
Chr09	725000	730000	36
Chr09	730000	735000	44
Chr09	735000	740000	53
Chr09	740000	745000	19
Chr09	745000	750000	28
Chr09	750000	755000	40
Chr09	755000	760000	17
Chr09	760000	765000	44
Chr09	765000	770000	40
Chr09	770000	775000	32
Chr09	775000	780000	21
Chr09	780000	785000	8
Chr09	785000	790000	43
Chr09	790000	795000	27
Chr09	795000	800000	29
Chr09	800000	805000	20
Chr09	805000	810000	15
Chr09	810000	815000	0
Chr09	815000	820000	36
Chr09	820000	825000	20
Chr09	825000	830000	44
Chr09	830000	835000	17
Chr09	835000	840000	44
Chr09	840000	845000	18
Chr09	845000	850000	32
Chr09	850000	855000	27
Chr09	855000	860000	54
Chr09	860000	865000	49
Chr09	865000	870000	28
Chr09	870000	875000	16
Chr09	875000	880000	32
Chr09	880000	885000	14
Chr09	885000	890000	0
Chr09	890000	895000	28
Chr09	895000	900000	44
Chr09	900000	905000	26
Chr09	905000	910000	52
Chr09	910000	915000	55
Chr09	915000	920000	36
Chr09	920000	925000	17
Chr09	925000	930000	23
Chr09	930000	935000	36
Chr09	935000	940000	33
Chr09	940000	945000	20
Chr09	945000	950000	32
Chr09	950000	955000	0
Chr09	955000	960000	20
Chr09	960000	965000	25
Chr09	965000	970000	20
Chr09	970000	975000	69
Chr09	975000	980000	32
Chr09	980000	985000	23
Chr09	985000	990000	12
Chr09	990000	995000	27
Chr09	995000	1000000	35
Chr09	1000000	1005000	37
Chr09	1005000	1010000	20
Chr09	1010000	1015000	33
Chr09	1015000	1020000	84
Chr09	1020000	1025000	26
Chr09	1025000	1030000	35
Chr09	1030000	1035000	55
Chr09	1035000	1040000	53
Chr09	1040000	1045000	12
Chr09	1045000	1050000	33
Chr09	1050000	1055000	21
Chr09	1055000	1060000	0
Chr09	1060000	1065000	24
Chr09	1065000	1070000	35
Chr09	1070000	1075000	40
Chr09	1075000	1080000	23
Chr09	1080000	1085000	37
Chr09	1085000	1090000	55
Chr09	1090000	1095000	34
Chr09	1095000	1100000	19
Chr09	1100000	1105000	43
Chr09	1105000	1110000	25
Chr09	1110000	1115000	26
Chr09	1115000	1120000	45
Chr09	1120000	1125000	53
Chr09	1125000	1130000	43
Chr09	1130000	1135000	37
Chr09	1135000	1140000	20
Chr09	1140000	1145000	35
Chr09	1145000	1150000	12
Chr09	1150000	1155000	39
Chr09	1155000	1160000	38
Chr09	1160000	1165000	50
Chr09	1165000	1170000	19
Chr09	1170000	1175000	76
Chr09	1175000	1180000	17
Chr09	1180000	1185000	38
Chr09	1185000	1190000	24
Chr09	1190000	1195000	12
Chr09	1195000	1200000	15
Chr09	1200000	1205000	24
Chr09	1205000	1210000	57
Chr09	1210000	1215000	17
Chr09	1215000	1220000	45
Chr09	1220000	1225000	40
Chr09	1225000	1230000	28
Chr09	1230000	1235000	35
Chr09	1235000	1240000	37
Chr09	1240000	1245000	55
Chr09	1245000	1250000	50
Chr09	1250000	1255000	27
Chr09	1255000	1260000	0
Chr09	1260000	1265000	0
Chr09	1265000	1270000	0
Chr09	1270000	1275000	0
Chr09	1275000	1280000	0
Chr09	1280000	1285000	0
Chr09	1285000	1290000	33
Chr09	1290000	1295000	26
Chr09	1295000	1300000	11
Chr09	1300000	1305000	21
Chr09	1305000	1310000	24
Chr09	1310000	1315000	27
Chr09	1315000	1320000	29
Chr09	1320000	1325000	55
Chr09	1325000	1330000	48
Chr09	1330000	1335000	37
Chr09	1335000	1340000	43
Chr09	1340000	1345000	34
Chr09	1345000	1350000	40
Chr09	1350000	1355000	37
Chr09	1355000	1360000	23
Chr09	1360000	1365000	17
Chr09	1365000	1370000	23
Chr09	1370000	1375000	11
Chr09	1375000	1380000	25
Chr09	1380000	1385000	31
Chr09	1385000	1390000	26
Chr09	1390000	1395000	33
Chr09	1395000	1400000	26
Chr09	1400000	1405000	41
Chr09	1405000	1410000	38
Chr09	1410000	1415000	25
Chr09	1415000	1420000	23
Chr09	1420000	1425000	32
Chr09	1425000	1430000	31
Chr09	1430000	1435000	19
Chr09	1435000	1440000	37
Chr09	1440000	1445000	32
Chr09	1445000	1450000	30
Chr09	1450000	1455000	5
Chr09	1455000	1460000	10
Chr09	1460000	1465000	31
Chr09	1465000	1470000	29
Chr09	1470000	1475000	21
Chr09	1475000	1480000	31
Chr09	1480000	1485000	47
Chr09	1485000	1490000	19
Chr09	1490000	1495000	28
Chr09	1495000	1500000	22
Chr09	1500000	1505000	20
Chr09	1505000	1510000	49
Chr09	1510000	1515000	17
Chr09	1515000	1520000	14
Chr09	1520000	1525000	23
Chr09	1525000	1530000	20
Chr09	1530000	1535000	14
Chr09	1535000	1540000	14
Chr09	1540000	1545000	15
Chr09	1545000	1550000	32
Chr09	1550000	1555000	15
Chr09	1555000	1560000	23
Chr09	1560000	1565000	32
Chr09	1565000	1570000	20
Chr09	1570000	1575000	21
Chr09	1575000	1580000	32
Chr09	1580000	1585000	35
Chr09	1585000	1590000	35
Chr09	1590000	1595000	25
Chr09	1595000	1600000	26
Chr09	1600000	1605000	17
Chr09	1605000	1610000	85
Chr09	1610000	1615000	24
Chr09	1615000	1620000	18
Chr09	1620000	1625000	12
Chr09	1625000	1630000	12
Chr09	1630000	1635000	21
Chr09	1635000	1640000	27
Chr09	1640000	1645000	26
Chr09	1645000	1650000	26
Chr09	1650000	1655000	27
Chr09	1655000	1660000	35
Chr09	1660000	1665000	35
Chr09	1665000	1670000	41
Chr09	1670000	1675000	40
Chr09	1675000	1680000	15
Chr09	1680000	1685000	14
Chr09	1685000	1690000	13
Chr09	1690000	1695000	23
Chr09	1695000	1700000	32
Chr09	1700000	1705000	38
Chr09	1705000	1710000	30
Chr09	1710000	1715000	41
Chr09	1715000	1720000	34
Chr09	1720000	1725000	11
Chr09	1725000	1730000	18
Chr09	1730000	1735000	0
Chr09	1735000	1740000	15
Chr09	1740000	1745000	32
Chr09	1745000	1750000	47
Chr09	1750000	1755000	9
Chr09	1755000	1760000	23
Chr09	1760000	1765000	16
Chr09	1765000	1770000	29
Chr09	1770000	1775000	15
Chr09	1775000	1780000	26
Chr09	1780000	1785000	12
Chr09	1785000	1790000	18
Chr09	1790000	1795000	30
Chr09	1795000	1800000	27
Chr09	1800000	1805000	35
Chr09	1805000	1810000	14
Chr09	1810000	1815000	29
Chr09	1815000	1820000	28
Chr09	1820000	1825000	31
Chr09	1825000	1830000	0
Chr09	1830000	1835000	27
Chr09	1835000	1840000	0
Chr09	1840000	1845000	20
Chr09	1845000	1850000	22
Chr09	1850000	1855000	21
Chr09	1855000	1860000	20
Chr09	1860000	1865000	35
Chr09	1865000	1870000	14
Chr09	1870000	1875000	44
Chr09	1875000	1880000	18
Chr09	1880000	1885000	32
Chr09	1885000	1890000	25
