chr	start	end	value
Chr07	320000	325000	0.4926
Chr07	325000	330000	0.453
Chr07	330000	335000	0.4558
Chr07	335000	340000	0.44
Chr07	340000	345000	0.4472
Chr07	345000	350000	0.444
Chr07	350000	355000	0.4588
Chr07	355000	360000	0.4686
Chr07	360000	365000	0.4702
Chr07	365000	370000	0.49
Chr07	370000	375000	0.4548
Chr07	375000	380000	0.4482
Chr07	380000	385000	0.4948
Chr07	385000	390000	0.4678
Chr07	390000	395000	0.446
Chr07	395000	400000	0.4386
Chr07	400000	405000	0.458
Chr07	405000	410000	0.4404
Chr07	410000	415000	0.421
Chr07	415000	420000	0.4828
Chr07	420000	425000	0.4346
Chr07	425000	430000	0.4626
Chr07	430000	435000	0.4408
Chr07	435000	440000	0.455
Chr07	440000	445000	0.495
Chr07	445000	450000	0.4668
Chr07	450000	455000	0.464
Chr07	455000	460000	0.443
Chr07	460000	465000	0.432
Chr07	465000	470000	0.4452
Chr07	470000	475000	0.4498
Chr07	475000	480000	0.4418
Chr07	480000	485000	0.4424
Chr07	485000	490000	0.4532
Chr07	490000	495000	0.4114
Chr07	495000	500000	0.4708
Chr07	500000	505000	0.4442
Chr07	505000	510000	0.4296
Chr07	510000	515000	0.4622
Chr07	515000	520000	0.4514
Chr07	520000	525000	0.4394
Chr07	525000	530000	0.4522
Chr07	530000	535000	0.4416
Chr07	535000	540000	0.445
Chr07	540000	545000	0.4498
Chr07	545000	550000	0.4514
Chr07	550000	555000	0.4394
Chr07	555000	560000	0.4346
Chr07	560000	565000	0.4538
Chr07	565000	570000	0.4252
Chr07	570000	575000	0.4482
Chr07	575000	580000	0.4578
Chr07	580000	585000	0.4654
Chr07	585000	590000	0.4418
Chr07	590000	595000	0.4682
Chr07	595000	600000	0.4434
Chr07	600000	605000	0.465
Chr07	605000	610000	0.445
Chr07	610000	615000	0.443
Chr07	615000	620000	0.4472
Chr07	620000	625000	0.4302
Chr07	625000	630000	0.4568
Chr07	630000	635000	0.4558
Chr07	635000	640000	0.492
Chr07	640000	645000	0.454
Chr07	645000	650000	0.4464
Chr07	650000	655000	0.4456
Chr07	655000	660000	0.4236
Chr07	660000	665000	0.4448
Chr07	665000	670000	0.4608
Chr07	670000	675000	0.456
Chr07	675000	680000	0.4478
Chr07	680000	685000	0.4476
Chr07	685000	690000	0.447
Chr07	690000	695000	0.4638
Chr07	695000	700000	0.478
Chr07	700000	705000	0.463
Chr07	705000	710000	0.4352
Chr07	710000	715000	0.4412
Chr07	715000	720000	0.431
Chr07	720000	725000	0.4738
Chr07	725000	730000	0.4928
Chr07	730000	735000	0.4634
Chr07	735000	740000	0.4772
Chr07	740000	745000	0.4424
Chr07	745000	750000	0.4368
Chr07	750000	755000	0.4342
Chr07	755000	760000	0.457
Chr07	760000	765000	0.4664
Chr07	765000	770000	0.4676
Chr07	770000	775000	0.4464
Chr07	775000	780000	0.4452
Chr07	780000	785000	0.4634
Chr07	785000	790000	0.519
Chr07	790000	795000	0.471
Chr07	795000	800000	0.4284
Chr07	800000	805000	0.467
Chr07	805000	810000	0.4588
Chr07	810000	815000	0.4362
Chr07	815000	820000	0.4374
Chr07	820000	825000	0.453
Chr07	825000	830000	0.449
Chr07	830000	835000	0.4354
Chr07	835000	840000	0.4456
Chr07	840000	845000	0.4356
Chr07	845000	850000	0.4586
Chr07	850000	855000	0.4648
Chr07	855000	860000	0.4746
Chr07	860000	865000	0.4552
Chr07	865000	870000	0.48
Chr07	870000	875000	0.4486
Chr07	875000	880000	0.4424
Chr07	880000	885000	0.325
Chr07	885000	890000	0.195
Chr07	890000	895000	0.1874
Chr07	895000	900000	0.1722
Chr07	900000	905000	0.212
Chr07	905000	910000	0.1958
Chr07	910000	915000	0.2396
Chr07	915000	920000	0.4364
Chr07	920000	925000	0.4502
Chr07	925000	930000	0.4848
Chr07	930000	935000	0.4734
Chr07	935000	940000	0.4624
Chr07	940000	945000	0.4436
Chr07	945000	950000	0.4446
Chr07	950000	955000	0.4532
Chr07	955000	960000	0.4578
Chr07	960000	965000	0.4682
Chr07	965000	970000	0.4564
Chr07	970000	975000	0.4776
Chr07	975000	980000	0.4532
Chr07	980000	985000	0.442
Chr07	985000	990000	0.4816
Chr07	990000	995000	0.5206
Chr07	995000	1000000	0.4446
Chr07	1000000	1005000	0.4772
Chr07	1005000	1010000	0.4662
Chr07	1010000	1015000	0.4604
Chr07	1015000	1020000	0.466
Chr07	1020000	1025000	0.4664
Chr07	1025000	1030000	0.4694
Chr07	1030000	1035000	0.4416
Chr07	1035000	1040000	0.4812
Chr07	1040000	1045000	0.4748
Chr07	1045000	1050000	0.4432
Chr07	1050000	1055000	0.4728
Chr07	1055000	1060000	0.4708
Chr07	1060000	1065000	0.4776
Chr07	1065000	1070000	0.455
Chr07	1070000	1075000	0.4666
Chr07	1075000	1080000	0.4382
Chr07	1080000	1085000	0.4472
Chr07	1085000	1090000	0.4428
Chr07	1090000	1095000	0.4426
Chr07	1095000	1100000	0.465
Chr07	1100000	1105000	0.4488
Chr07	1105000	1110000	0.4698
Chr07	1110000	1115000	0.446
Chr07	1115000	1120000	0.4344
Chr07	1120000	1125000	0.465
Chr07	1125000	1130000	0.4716
Chr07	1130000	1135000	0.4448
Chr07	1135000	1140000	0.4502
Chr07	1140000	1145000	0.4624
Chr07	1145000	1150000	0.4624
Chr07	1150000	1155000	0.4476
Chr07	1155000	1160000	0.4424
Chr07	1160000	1165000	0.442
Chr07	1165000	1170000	0.4484
Chr07	1170000	1175000	0.4558
Chr07	1175000	1180000	0.4704
Chr07	1180000	1185000	0.4776
Chr07	1185000	1190000	0.4556
Chr07	1190000	1195000	0.4008
Chr07	1195000	1200000	0.4356
Chr07	1200000	1205000	0.4474
Chr07	1205000	1210000	0.4666
Chr07	1210000	1215000	0.4532
Chr07	1215000	1220000	0.4782
Chr07	1220000	1225000	0.5052
Chr07	1225000	1230000	0.4966
Chr07	1230000	1235000	0.4486
Chr07	1235000	1240000	0.4604
Chr07	1240000	1245000	0.4646
Chr07	1245000	1250000	0.4616
Chr07	1250000	1255000	0.4408
Chr07	1255000	1260000	0.4472
Chr07	1260000	1265000	0.4496
Chr07	1265000	1270000	0.486
Chr07	1270000	1275000	0.4578
Chr07	1275000	1280000	0.4606
Chr07	1280000	1285000	0.472
Chr07	1285000	1290000	0.451
Chr07	1290000	1295000	0.4826
Chr07	1295000	1300000	0.4388
Chr07	1300000	1305000	0.4676
Chr07	1305000	1310000	0.454
Chr07	1310000	1315000	0.453
Chr07	1315000	1320000	0.4576
Chr07	1320000	1325000	0.471
Chr07	1325000	1330000	0.4226
Chr07	1330000	1335000	0.4702
Chr07	1335000	1340000	0.486
Chr07	1340000	1345000	0.4718
Chr07	1345000	1350000	0.4632
Chr07	1350000	1355000	0.446
Chr07	1355000	1360000	0.4762
Chr07	1360000	1365000	0.4796
Chr07	1365000	1370000	0.4504
Chr07	1370000	1375000	0.4664
Chr07	1375000	1380000	0.4462
Chr07	1380000	1385000	0.4728
Chr07	1385000	1390000	0.4714
Chr07	1390000	1395000	0.4554
Chr07	1395000	1400000	0.4808
Chr07	1400000	1405000	0.4836
Chr07	1405000	1410000	0.4544
Chr07	1410000	1415000	0.494
Chr07	1415000	1420000	0.446
Chr07	1420000	1425000	0.4536
Chr07	1425000	1430000	0.479
Chr07	1430000	1435000	0.4758
Chr07	1435000	1440000	0.4624
Chr07	1440000	1445000	0.44
Chr07	1445000	1450000	0.4454
Chr07	1450000	1455000	0.4808
Chr07	1455000	1460000	0.508
Chr07	1460000	1465000	0.457
Chr07	1465000	1470000	0.4704
Chr07	1470000	1475000	0.4696
Chr07	1475000	1480000	0.4604
Chr07	1480000	1485000	0.489
Chr07	1485000	1490000	0.4696
Chr07	1490000	1495000	0.4596
Chr07	1495000	1500000	0.4566
Chr07	1500000	1505000	0.4368
Chr07	1505000	1510000	0.4386
Chr07	1510000	1515000	0.4726
Chr07	1515000	1520000	0.4632
Chr07	1520000	1525000	0.4572
Chr07	1525000	1530000	0.3582
Chr07	1530000	1535000	0.4304
Chr07	1535000	1540000	0.4758
Chr07	1540000	1545000	0.5026
Chr07	1545000	1550000	0.4396
Chr07	1550000	1555000	0.4354
Chr07	1555000	1560000	0.4594
Chr07	1560000	1565000	0.4788
Chr07	1565000	1570000	0.4452
Chr07	1570000	1575000	0.4526
Chr07	1575000	1580000	0.4388
Chr07	1580000	1585000	0.4672
Chr07	1585000	1590000	0.42
Chr07	1590000	1595000	0.4754
Chr07	1595000	1600000	0.4302
Chr07	1600000	1605000	0.4406
Chr07	1605000	1610000	0.4704
Chr07	1610000	1615000	0.4422
Chr07	1615000	1620000	0.4518
Chr07	1620000	1625000	0.4808
Chr07	1625000	1630000	0.4854
Chr07	1630000	1635000	0.4624
Chr07	1635000	1640000	0.4592
Chr07	1640000	1645000	0.446
Chr07	1645000	1650000	0.455
Chr07	1650000	1655000	0.4692
Chr07	1655000	1660000	0.4484
Chr07	1660000	1665000	0.4228
Chr07	1665000	1670000	0.457
Chr07	1670000	1675000	0.455
Chr07	1675000	1680000	0.4362
Chr07	1680000	1685000	0.479
Chr07	1685000	1690000	0.4226
Chr07	1690000	1695000	0.4434
Chr07	1695000	1700000	0.4546
Chr07	1700000	1705000	0.4492
Chr07	1705000	1710000	0.4556
Chr07	1710000	1715000	0.473
Chr07	1715000	1720000	0.4622
Chr07	1720000	1725000	0.4528
Chr07	1725000	1730000	0.4446
Chr07	1730000	1735000	0.4636
Chr07	1735000	1740000	0.4596
Chr07	1740000	1745000	0.4368
Chr07	1745000	1750000	0.4574
Chr07	1750000	1755000	0.4534
Chr07	1755000	1760000	0.426
Chr07	1760000	1765000	0.4574
Chr07	1765000	1770000	0.4746
Chr07	1770000	1775000	0.456
Chr07	1775000	1780000	0.4406
Chr07	1780000	1785000	0.4646
Chr07	1785000	1790000	0.445
Chr07	1790000	1795000	0.4314
Chr07	1795000	1800000	0.3834
Chr07	1800000	1805000	0.4686
Chr07	1805000	1810000	0.4876
Chr07	1810000	1815000	0.446
Chr07	1815000	1820000	0.4714
Chr07	1820000	1825000	0.4756
Chr07	1825000	1830000	0.4564
Chr07	1830000	1835000	0.4608
Chr07	1835000	1840000	0.4614
Chr07	1840000	1845000	0.417
Chr07	1845000	1850000	0.4274
Chr07	1850000	1855000	0.4552
Chr07	1855000	1860000	0.4634
Chr07	1860000	1865000	0.4296
Chr07	1865000	1870000	0.4432
Chr07	1870000	1875000	0.4566
Chr07	1875000	1880000	0.4274
Chr07	1880000	1885000	0.419
Chr07	1885000	1890000	0.436
Chr07	1890000	1895000	0.4682
Chr07	1895000	1900000	0.4394
Chr07	1900000	1905000	0.4668
Chr07	1905000	1910000	0.4746
Chr07	1910000	1915000	0.4516
Chr07	1915000	1920000	0.4796
Chr07	1920000	1925000	0.4542
Chr07	1925000	1930000	0.4232
Chr07	1930000	1935000	0.4526
Chr07	1935000	1940000	0.44
Chr07	1940000	1945000	0.4476
Chr07	1945000	1950000	0.4308
Chr07	1950000	1955000	0.4754
Chr07	1955000	1960000	0.4778
Chr07	1960000	1965000	0.4224
Chr07	1965000	1970000	0.433
Chr07	1970000	1975000	0.4476
Chr07	1975000	1980000	0.4468
Chr07	1980000	1985000	0.486
Chr07	1985000	1990000	0.4786
Chr07	1990000	1995000	0.4626
Chr07	1995000	2000000	0.4622
Chr07	2000000	2005000	0.4478
Chr07	2005000	2010000	0.4446
Chr07	2010000	2015000	0.4648
Chr07	2015000	2020000	0.4226
Chr07	2020000	2025000	0.4274
Chr07	2025000	2030000	0.4238
Chr07	2030000	2035000	0.43
Chr07	2035000	2040000	0.4656
Chr07	2040000	2045000	0.4694
Chr07	2045000	2050000	0.4678
Chr07	2050000	2055000	0.4624
Chr07	2055000	2060000	0.4648
Chr07	2060000	2065000	0.4414
Chr07	2065000	2070000	0.4392
Chr07	2070000	2075000	0.4558
Chr07	2075000	2080000	0.4664
Chr07	2080000	2085000	0.4558
Chr07	2085000	2090000	0.4668
Chr07	2090000	2095000	0.4442
Chr07	2095000	2100000	0.4596
Chr07	2100000	2105000	0.4766
Chr07	2105000	2110000	0.4566
Chr07	2110000	2115000	0.4768
Chr07	2115000	2120000	0.4418
Chr07	2120000	2125000	0.4522
Chr07	2125000	2130000	0.4848
Chr07	2130000	2135000	0.4556
Chr07	2135000	2140000	0.4462
Chr07	2140000	2145000	0.4142
Chr07	2145000	2150000	0.4234
Chr07	2150000	2155000	0.4074
Chr07	2155000	2160000	0.461
Chr07	2160000	2165000	0.442
Chr07	2165000	2170000	0.461
Chr07	2170000	2175000	0.4476
Chr07	2175000	2180000	0.433
Chr07	2180000	2185000	0.47
Chr07	2185000	2190000	0.4422
Chr07	2190000	2195000	0.4182
Chr07	2195000	2200000	0.4436
Chr07	2200000	2205000	0.4272
Chr07	2205000	2210000	0.4382
Chr07	2210000	2215000	0.4348
Chr07	2215000	2220000	0.4236
Chr07	2220000	2225000	0.4342
Chr07	2225000	2230000	0.4436
Chr07	2230000	2235000	0.4566
Chr07	2235000	2240000	0.4182
Chr07	2240000	2245000	0.4324
Chr07	2245000	2250000	0.454
Chr07	2250000	2255000	0.4146
Chr07	2255000	2260000	0.4564
Chr07	2260000	2265000	0.4624
Chr07	2265000	2270000	0.4556
Chr07	2270000	2275000	0.4536
Chr07	2275000	2280000	0.4364
Chr07	2280000	2285000	0.4428
Chr07	2285000	2290000	0.4416
Chr07	2290000	2295000	0.4684
Chr07	2295000	2300000	0.4724
Chr07	2300000	2305000	0.4422
Chr07	2305000	2310000	0.4476
Chr07	2310000	2315000	0.4934
Chr07	2315000	2320000	0.4698
Chr07	2320000	2325000	0.4444
Chr07	2325000	2330000	0.4604
Chr07	2330000	2335000	0.4742
Chr07	2335000	2340000	0.4582
Chr07	2340000	2345000	0.4494
Chr07	2345000	2350000	0.4242
Chr07	2350000	2355000	0.4622
Chr07	2355000	2360000	0.503
Chr07	2360000	2365000	0.4666
Chr07	2365000	2370000	0.4668
Chr07	2370000	2375000	0.4444
Chr07	2375000	2380000	0.4636
Chr07	2380000	2385000	0.4586
Chr07	2385000	2390000	0.4436
Chr07	2390000	2395000	0.4648
Chr07	2395000	2400000	0.458
Chr07	2400000	2405000	0.4428
Chr07	2405000	2410000	0.4432
Chr07	2410000	2415000	0.4472
Chr07	2415000	2420000	0.4428
Chr07	2420000	2425000	0.4664
Chr07	2425000	2430000	0.4426
Chr07	2430000	2435000	0.455
Chr07	2435000	2440000	0.495
Chr07	2440000	2445000	0.4904
Chr07	2445000	2450000	0.2974
Chr07	2450000	2455000	0.1798
Chr07	2455000	2460000	0.2398
Chr07	2460000	2465000	0.4886
Chr07	2465000	2470000	0.4754
Chr07	2470000	2475000	0.4706
Chr07	2475000	2480000	0.4488
Chr07	2480000	2485000	0.4452
Chr07	2485000	2490000	0.4466
Chr07	2490000	2495000	0.4768
Chr07	2495000	2500000	0.4554
Chr07	2500000	2505000	0.4296
Chr07	2505000	2510000	0.4532
Chr07	2510000	2515000	0.4694
Chr07	2515000	2520000	0.471
Chr07	2520000	2525000	0.4572
Chr07	2525000	2530000	0.4444
Chr07	2530000	2535000	0.4356
Chr07	2535000	2540000	0.4746
Chr07	2540000	2545000	0.4436
Chr07	2545000	2550000	0.4458
Chr07	2550000	2555000	0.438
Chr07	2555000	2560000	0.448
Chr07	2560000	2565000	0.4794
Chr07	2565000	2570000	0.458
Chr07	2570000	2575000	0.4678
Chr07	2575000	2580000	0.44
Chr07	2580000	2585000	0.4476
Chr07	2585000	2590000	0.432
Chr07	2590000	2595000	0.4342
Chr07	2595000	2600000	0.4518
Chr07	2600000	2605000	0.4608
Chr07	2605000	2610000	0.408
Chr07	2610000	2615000	0.4482
Chr07	2615000	2620000	0.4812
Chr07	2620000	2625000	0.4778
Chr07	2625000	2630000	0.4168
Chr07	2630000	2635000	0.443
Chr07	2635000	2640000	0.481
Chr07	2640000	2645000	0.5178
Chr07	2645000	2650000	0.4348
Chr07	2650000	2655000	0.4592
Chr07	2655000	2660000	0.4366
Chr07	2660000	2665000	0.4946
Chr07	2665000	2670000	0.4732
Chr07	2670000	2675000	0.4506
Chr07	2675000	2680000	0.4306
Chr07	2680000	2685000	0.4432
Chr07	2685000	2690000	0.4262
Chr07	2690000	2695000	0.4578
Chr07	2695000	2695373	0.412869
Chr08	1	5000	0.4426
Chr08	5000	10000	0.3848
Chr08	10000	15000	0.419
Chr08	15000	20000	0.4262
Chr08	20000	25000	0.444
Chr08	25000	30000	0.4888
Chr08	30000	35000	0.4808
Chr08	35000	40000	0.4664
Chr08	40000	45000	0.4822
Chr08	45000	50000	0.4338
Chr08	50000	55000	0.4822
Chr08	55000	60000	0.461
Chr08	60000	65000	0.5032
Chr08	65000	70000	0.461
Chr08	70000	75000	0.5006
Chr08	75000	80000	0.4714
Chr08	80000	85000	0.4708
Chr08	85000	90000	0.4906
Chr08	90000	95000	0.4416
Chr08	95000	100000	0.4528
Chr08	100000	105000	0.4596
Chr08	105000	110000	0.4344
Chr08	110000	115000	0.4532
Chr08	115000	120000	0.4378
Chr08	120000	125000	0.4864
Chr08	125000	130000	0.4408
Chr08	130000	135000	0.45
Chr08	135000	140000	0.4362
Chr08	140000	145000	0.5056
Chr08	145000	150000	0.4574
Chr08	150000	155000	0.4358
Chr08	155000	160000	0.4554
Chr08	160000	165000	0.477
Chr08	165000	170000	0.4766
Chr08	170000	175000	0.4854
Chr08	175000	180000	0.4386
Chr08	180000	185000	0.4198
Chr08	185000	190000	0.4534
Chr08	190000	195000	0.4246
Chr08	195000	200000	0.4558
Chr08	200000	205000	0.4756
Chr08	205000	210000	0.468
Chr08	210000	215000	0.4544
Chr08	215000	220000	0.4438
Chr08	220000	225000	0.4338
Chr08	225000	230000	0.4536
Chr08	230000	235000	0.4618
Chr08	235000	240000	0.4634
Chr08	240000	245000	0.4486
Chr08	245000	250000	0.4346
Chr08	250000	255000	0.4258
Chr08	255000	260000	0.4238
Chr08	260000	265000	0.4594
Chr08	265000	270000	0.4308
Chr08	270000	275000	0.4614
Chr08	275000	280000	0.48
Chr08	280000	285000	0.4484
Chr08	285000	290000	0.452
Chr08	290000	295000	0.4568
Chr08	295000	300000	0.429
Chr08	300000	305000	0.4764
Chr08	305000	310000	0.4542
Chr08	310000	315000	0.4656
Chr08	315000	320000	0.4772
Chr08	320000	325000	0.4268
Chr08	325000	330000	0.4214
Chr08	330000	335000	0.4576
Chr08	335000	340000	0.4582
Chr08	340000	345000	0.4668
Chr08	345000	350000	0.4236
Chr08	350000	355000	0.4468
Chr08	355000	360000	0.4672
Chr08	360000	365000	0.4264
Chr08	365000	370000	0.4558
Chr08	370000	375000	0.4708
Chr08	375000	380000	0.4386
Chr08	380000	385000	0.337
Chr08	385000	390000	0.4014
Chr08	390000	395000	0.4318
Chr08	395000	400000	0.3776
Chr08	400000	405000	0.4234
Chr08	405000	410000	0.441
Chr08	410000	415000	0.4468
Chr08	415000	420000	0.4402
Chr08	420000	425000	0.4426
Chr08	425000	430000	0.4644
Chr08	430000	435000	0.4424
Chr08	435000	440000	0.3642
Chr08	440000	445000	0.3772
Chr08	445000	450000	0.4166
Chr08	450000	455000	0.431
Chr08	455000	460000	0.4734
Chr08	460000	465000	0.4628
Chr08	465000	470000	0.465
Chr08	470000	475000	0.429
Chr08	475000	480000	0.435
Chr08	480000	485000	0.4632
Chr08	485000	490000	0.476
Chr08	490000	495000	0.4668
Chr08	495000	500000	0.4296
Chr08	500000	505000	0.4394
Chr08	505000	510000	0.452
Chr08	510000	515000	0.4534
Chr08	515000	520000	0.427
Chr08	520000	525000	0.4668
Chr08	525000	530000	0.421
Chr08	530000	535000	0.4296
Chr08	535000	540000	0.4708
Chr08	540000	545000	0.4988
Chr08	545000	550000	0.4518
Chr08	550000	555000	0.4416
Chr08	555000	560000	0.4846
Chr08	560000	565000	0.48
Chr08	565000	570000	0.4248
Chr08	570000	575000	0.4378
Chr08	575000	580000	0.4776
Chr08	580000	585000	0.4216
Chr08	585000	590000	0.493
Chr08	590000	595000	0.4982
Chr08	595000	600000	0.4092
Chr08	600000	605000	0.4364
Chr08	605000	610000	0.4688
Chr08	610000	615000	0.4546
Chr08	615000	620000	0.4568
Chr08	620000	625000	0.4644
Chr08	625000	630000	0.461
Chr08	630000	635000	0.4602
Chr08	635000	640000	0.459
Chr08	640000	645000	0.4576
Chr08	645000	650000	0.4282
Chr08	650000	655000	0.4722
Chr08	655000	660000	0.4658
Chr08	660000	665000	0.4498
Chr08	665000	670000	0.4648
Chr08	670000	675000	0.4682
Chr08	675000	680000	0.4964
Chr08	680000	685000	0.4434
Chr08	685000	690000	0.4664
Chr08	690000	695000	0.438
Chr08	695000	700000	0.452
Chr08	700000	705000	0.4574
Chr08	705000	710000	0.469
Chr08	710000	715000	0.471
Chr08	715000	720000	0.4978
Chr08	720000	725000	0.4438
Chr08	725000	730000	0.4458
Chr08	730000	735000	0.4446
Chr08	735000	740000	0.4834
Chr08	740000	745000	0.4284
Chr08	745000	750000	0.449
Chr08	750000	755000	0.509
Chr08	755000	760000	0.478
Chr08	760000	765000	0.4336
Chr08	765000	770000	0.4234
Chr08	770000	775000	0.4578
Chr08	775000	780000	0.4432
Chr08	780000	785000	0.4566
Chr08	785000	790000	0.4738
Chr08	790000	795000	0.4756
Chr08	795000	800000	0.4432
Chr08	800000	805000	0.4402
Chr08	805000	810000	0.4382
Chr08	810000	815000	0.4526
Chr08	815000	820000	0.4508
Chr08	820000	825000	0.446
Chr08	825000	830000	0.4564
Chr08	830000	835000	0.4458
Chr08	835000	840000	0.456
Chr08	840000	845000	0.4462
Chr08	845000	850000	0.4452
Chr08	850000	855000	0.4626
Chr08	855000	860000	0.4514
Chr08	860000	865000	0.4278
Chr08	865000	870000	0.4404
Chr08	870000	875000	0.423
Chr08	875000	880000	0.4384
Chr08	880000	885000	0.4544
Chr08	885000	890000	0.473
Chr08	890000	895000	0.4942
Chr08	895000	900000	0.5224
Chr08	900000	905000	0.4872
Chr08	905000	910000	0.464
Chr08	910000	915000	0.4474
Chr08	915000	920000	0.4506
Chr08	920000	925000	0.4382
Chr08	925000	930000	0.456
Chr08	930000	935000	0.4502
Chr08	935000	940000	0.437
Chr08	940000	945000	0.4724
Chr08	945000	950000	0.4426
Chr08	950000	955000	0.456
Chr08	955000	960000	0.4386
Chr08	960000	965000	0.4386
Chr08	965000	970000	0.4298
Chr08	970000	975000	0.4844
Chr08	975000	980000	0.4252
Chr08	980000	985000	0.4258
Chr08	985000	990000	0.4534
Chr08	990000	995000	0.4528
Chr08	995000	1000000	0.4616
Chr08	1000000	1005000	0.4468
Chr08	1005000	1010000	0.4944
Chr08	1010000	1015000	0.4804
Chr08	1015000	1020000	0.4548
Chr08	1020000	1025000	0.4376
Chr08	1025000	1030000	0.4606
Chr08	1030000	1035000	0.4436
Chr08	1035000	1040000	0.4764
Chr08	1040000	1045000	0.4406
Chr08	1045000	1050000	0.4376
Chr08	1050000	1055000	0.4676
Chr08	1055000	1060000	0.4418
Chr08	1060000	1065000	0.4506
Chr08	1065000	1070000	0.456
Chr08	1070000	1075000	0.4672
Chr08	1075000	1080000	0.48
Chr08	1080000	1085000	0.4764
Chr08	1085000	1090000	0.487
Chr08	1090000	1095000	0.4414
Chr08	1095000	1100000	0.4284
Chr08	1100000	1105000	0.4602
Chr08	1105000	1110000	0.475
Chr08	1110000	1115000	0.507
Chr08	1115000	1120000	0.4576
Chr08	1120000	1125000	0.4634
Chr08	1125000	1130000	0.4732
Chr08	1130000	1135000	0.5226
Chr08	1135000	1140000	0.4776
Chr08	1140000	1145000	0.478
Chr08	1145000	1150000	0.4778
Chr08	1150000	1155000	0.4464
Chr08	1155000	1160000	0.4878
Chr08	1160000	1165000	0.481
Chr08	1165000	1170000	0.4348
Chr08	1170000	1175000	0.4488
Chr08	1175000	1180000	0.4396
Chr08	1180000	1185000	0.4724
Chr08	1185000	1190000	0.4436
Chr08	1190000	1195000	0.4364
Chr08	1195000	1200000	0.4764
Chr08	1200000	1205000	0.446
Chr08	1205000	1210000	0.4688
Chr08	1210000	1215000	0.467
Chr08	1215000	1220000	0.4526
Chr08	1220000	1225000	0.4458
Chr08	1225000	1230000	0.4488
Chr08	1230000	1235000	0.459
Chr08	1235000	1240000	0.4788
Chr08	1240000	1245000	0.459
Chr08	1245000	1250000	0.456
Chr08	1250000	1255000	0.4852
Chr08	1255000	1260000	0.4522
Chr08	1260000	1265000	0.4442
Chr08	1265000	1270000	0.437
Chr08	1270000	1275000	0.4676
Chr08	1275000	1280000	0.4786
Chr08	1280000	1285000	0.4304
Chr08	1285000	1290000	0.4412
Chr08	1290000	1295000	0.4924
Chr08	1295000	1300000	0.4688
Chr08	1300000	1305000	0.4626
Chr08	1305000	1310000	0.4556
Chr08	1310000	1315000	0.4508
Chr08	1315000	1320000	0.4856
Chr08	1320000	1325000	0.4756
Chr08	1325000	1330000	0.4442
Chr08	1330000	1335000	0.4368
Chr08	1335000	1340000	0.4482
Chr08	1340000	1345000	0.425
Chr08	1345000	1350000	0.4272
Chr08	1350000	1355000	0.4538
Chr08	1355000	1360000	0.449
Chr08	1360000	1365000	0.465
Chr08	1365000	1370000	0.4556
Chr08	1370000	1375000	0.4394
Chr08	1375000	1380000	0.4688
Chr08	1380000	1385000	0.4352
Chr08	1385000	1390000	0.4308
Chr08	1390000	1395000	0.463
Chr08	1395000	1400000	0.4502
Chr08	1400000	1405000	0.4486
Chr08	1405000	1410000	0.4292
Chr08	1410000	1415000	0.453
Chr08	1415000	1420000	0.2894
Chr08	1420000	1425000	0.1928
Chr08	1425000	1430000	0.2114
Chr08	1430000	1435000	0.1852
Chr08	1435000	1440000	0.1872
Chr08	1440000	1445000	0.169
Chr08	1445000	1450000	0.198
Chr08	1450000	1455000	0.4528
Chr08	1455000	1460000	0.4326
Chr08	1460000	1465000	0.3946
Chr08	1465000	1470000	0.4574
Chr08	1470000	1475000	0.4288
Chr08	1475000	1480000	0.4474
Chr08	1480000	1485000	0.4508
Chr08	1485000	1490000	0.4542
Chr08	1490000	1495000	0.4336
Chr08	1495000	1500000	0.4466
Chr08	1500000	1505000	0.4402
Chr08	1505000	1510000	0.4292
Chr08	1510000	1515000	0.4948
Chr08	1515000	1520000	0.4424
Chr08	1520000	1525000	0.4464
Chr08	1525000	1530000	0.465
Chr08	1530000	1535000	0.44
Chr08	1535000	1540000	0.5016
Chr08	1540000	1545000	0.484
Chr08	1545000	1550000	0.4608
Chr08	1550000	1555000	0.4724
Chr08	1555000	1560000	0.4784
Chr08	1560000	1565000	0.4358
Chr08	1565000	1570000	0.4386
Chr08	1570000	1575000	0.458
Chr08	1575000	1580000	0.4516
Chr08	1580000	1585000	0.4328
Chr08	1585000	1590000	0.4256
Chr08	1590000	1595000	0.4696
Chr08	1595000	1600000	0.4392
Chr08	1600000	1605000	0.4994
Chr08	1605000	1610000	0.4742
Chr08	1610000	1615000	0.4436
Chr08	1615000	1620000	0.4562
Chr08	1620000	1625000	0.498
Chr08	1625000	1630000	0.4458
Chr08	1630000	1635000	0.4416
Chr08	1635000	1640000	0.4044
Chr08	1640000	1645000	0.4488
Chr08	1645000	1650000	0.483
Chr08	1650000	1655000	0.4438
Chr08	1655000	1660000	0.4486
Chr08	1660000	1665000	0.4556
Chr08	1665000	1670000	0.484
Chr08	1670000	1675000	0.471
Chr08	1675000	1680000	0.4974
Chr08	1680000	1685000	0.4636
Chr08	1685000	1690000	0.4578
Chr08	1690000	1695000	0.4616
Chr08	1695000	1700000	0.4564
Chr08	1700000	1705000	0.4596
Chr08	1705000	1710000	0.4576
Chr08	1710000	1715000	0.4268
Chr08	1715000	1720000	0.4356
Chr08	1720000	1725000	0.4638
Chr08	1725000	1730000	0.465
Chr08	1730000	1735000	0.4696
